                  epoch,         train/box_loss,         train/seg_loss,         train/cls_loss,         train/dfl_loss,   metrics/precision(B),      metrics/recall(B),       metrics/mAP50(B),    metrics/mAP50-95(B),   metrics/precision(M),      metrics/recall(M),       metrics/mAP50(M),    metrics/mAP50-95(M),           val/box_loss,           val/seg_loss,           val/cls_loss,           val/dfl_loss,                 lr/pg0,                 lr/pg1,                 lr/pg2
                    249,                0.49143,                 0.8073,                0.31899,                0.89483,                0.99132,                0.99442,                0.98819,                0.94418,                0.99024,                 0.9956,                0.98857,                0.86384,                0.32569,                0.48243,                0.20336,                0.82284,              0.0050896,              0.0050896,              0.0050896
                    250,                0.48763,                0.79632,                0.31823,                0.89517,                0.99132,                0.99447,                 0.9882,                0.94423,                0.99027,                0.99562,                0.98858,                0.86379,                0.32553,                0.48214,                 0.2034,                0.82281,              0.0050698,              0.0050698,              0.0050698
                    251,                0.49217,                0.81286,                 0.3211,                0.89661,                0.99132,                0.99461,                0.98818,                0.94419,                0.99035,                 0.9956,                0.98856,                0.86422,                0.32545,                0.48209,                0.20332,                0.82276,                0.00505,                0.00505,                0.00505
                    252,                0.48864,                0.79762,                0.31759,                0.89396,                0.99056,                0.99524,                0.98813,                0.94423,                0.99044,                0.99548,                0.98851,                0.86453,                0.32536,                0.48185,                0.20307,                0.82272,              0.0050302,              0.0050302,              0.0050302
                    253,                0.49142,                0.80606,                0.31914,                0.89594,                0.99069,                0.99533,                0.98809,                0.94418,                0.99038,                0.99542,                0.98847,                0.86418,                0.32524,                0.48177,                0.20282,                0.82264,              0.0050104,              0.0050104,              0.0050104
                    254,                0.48742,                0.79723,                0.31754,                0.89333,                 0.9906,                0.99542,                0.98814,                0.94416,                0.99035,                0.99551,                0.98851,                0.86431,                  0.325,                0.48167,                0.20279,                0.82251,              0.0049906,              0.0049906,              0.0049906
                    255,                0.48965,                0.79881,                 0.3175,                0.89473,                 0.9906,                0.99542,                0.98812,                  0.944,                0.99044,                0.99558,                 0.9885,                0.86446,                0.32501,                0.48146,                0.20278,                0.82247,              0.0049708,              0.0049708,              0.0049708
                    256,                0.48917,                0.80353,                0.31837,                0.89455,                0.99061,                0.99533,                0.98804,                0.94395,                0.99035,                0.99551,                0.98841,                0.86461,                0.32503,                0.48135,                0.20272,                0.82252,               0.004951,               0.004951,               0.004951
                    257,                0.49235,                0.81319,                0.32056,                0.89516,                0.99064,                0.99542,                0.98801,                0.94387,                0.99042,                0.99551,                 0.9884,                0.86444,                0.32494,                0.48264,                0.20277,                 0.8225,              0.0049312,              0.0049312,              0.0049312
                    258,                0.48613,                 0.7968,                0.31647,                0.89567,                 0.9906,                0.99542,                0.98806,                0.94369,                0.99036,                0.99551,                0.98844,                0.86456,                0.32484,                0.48115,                0.20271,                 0.8225,              0.0049114,              0.0049114,              0.0049114
                    259,                0.48537,                0.79897,                0.31661,                0.89328,                0.99054,                0.99533,                0.98802,                0.94373,                0.99036,                 0.9956,                 0.9884,                0.86461,                0.32491,                0.48234,                0.20275,                0.82249,              0.0048916,              0.0048916,              0.0048916
                    260,                0.48852,                0.80693,                0.31698,                0.89592,                0.99056,                0.99533,                0.98799,                0.94374,                0.99047,                0.99542,                0.98837,                0.86462,                0.32484,                0.48085,                0.20275,                0.82245,              0.0048718,              0.0048718,              0.0048718
                    261,                 0.4836,                0.78509,                0.31169,                0.89246,                0.99067,                0.99542,                0.98796,                0.94359,                0.99062,                0.99541,                0.98834,                0.86464,                0.32481,                0.48061,                0.20289,                0.82241,               0.004852,               0.004852,               0.004852
                    262,                0.49028,                0.80956,                0.31958,                 0.8958,                0.99063,                0.99533,                0.98797,                  0.944,                0.99051,                0.99551,                0.98836,                0.86457,                0.32469,                0.48046,                0.20284,                0.82234,              0.0048322,              0.0048322,              0.0048322
                    263,                0.48657,                0.79547,                0.31632,                0.89349,                0.99064,                0.99524,                0.98797,                0.94415,                0.99059,                0.99542,                0.98835,                0.86461,                0.32451,                 0.4802,                0.20277,                0.82227,              0.0048124,              0.0048124,              0.0048124
                    264,                0.48699,                0.79672,                 0.3161,                0.89391,                0.99062,                0.99529,                0.98796,                 0.9441,                0.99061,                0.99542,                0.98833,                0.86451,                0.32447,                0.48006,                0.20276,                0.82219,              0.0047926,              0.0047926,              0.0047926
                    265,                0.48051,                 0.7899,                0.31405,                0.89217,                0.99097,                0.99491,                0.98794,                0.94398,                0.99062,                0.99556,                0.98832,                0.86474,                0.32437,                0.48001,                0.20277,                 0.8221,              0.0047728,              0.0047728,              0.0047728
                    266,                0.48659,                0.80095,                0.31656,                0.89349,                0.99087,                0.99533,                0.98792,                0.94413,                 0.9908,                0.99555,                0.98829,                0.86467,                0.32418,                0.47992,                0.20281,                0.82205,               0.004753,               0.004753,               0.004753
                    267,                 0.4861,                0.80612,                0.31771,                0.89461,                0.99096,                0.99533,                0.98797,                 0.9442,                0.99071,                 0.9953,                0.98834,                0.86483,                0.32409,                0.47953,                0.20273,                0.82198,              0.0047332,              0.0047332,              0.0047332
                    268,                0.48846,                0.80328,                0.31671,                0.89517,                0.99106,                0.99493,                0.98796,                0.94413,                0.99071,                0.99518,                0.98834,                0.86479,                0.32399,                 0.4795,                0.20298,                0.82193,              0.0047134,              0.0047134,              0.0047134
                    269,                0.48865,                0.80984,                0.31718,                0.89506,                0.99106,                0.99507,                  0.988,                0.94435,                0.99071,                0.99516,                0.98837,                0.86487,                  0.324,                0.47952,                0.20274,                 0.8219,              0.0046936,              0.0046936,              0.0046936
                    270,                0.48449,                0.79155,                0.31554,                 0.8926,                0.99115,                0.99493,                0.98794,                0.94443,                0.99089,                0.99506,                 0.9883,                0.86482,                0.32393,                0.47938,                0.20272,                0.82185,              0.0046738,              0.0046738,              0.0046738
                    271,                0.48862,                0.80311,                0.31538,                0.89373,                0.99114,                0.99475,                0.98791,                0.94441,                0.99087,                0.99506,                0.98827,                0.86507,                 0.3238,                 0.4795,                0.20259,                0.82179,               0.004654,               0.004654,               0.004654
                    272,                0.48417,                 0.7958,                0.31495,                0.89388,                0.99114,                0.99472,                0.98789,                0.94428,                0.99087,                0.99524,                0.98821,                0.86494,                0.32361,                0.47927,                 0.2025,                0.82174,              0.0046342,              0.0046342,              0.0046342
                    273,                0.48699,                0.80118,                0.31671,                0.89466,                0.99116,                0.99461,                0.98788,                0.94423,                0.99088,                0.99517,                0.98815,                0.86495,                0.32341,                0.47909,                0.20263,                0.82161,              0.0046144,              0.0046144,              0.0046144
                    274,                0.48291,                0.78712,                0.31412,                0.89301,                0.99123,                0.99465,                0.98791,                0.94425,                0.99086,                0.99524,                0.98814,                0.86515,                0.32297,                0.47915,                0.20246,                0.82134,              0.0045946,              0.0045946,              0.0045946
                    275,                0.48114,                0.79248,                0.31267,                0.89175,                0.99116,                0.99452,                0.98793,                0.94446,                0.99079,                0.99513,                0.98811,                0.86516,                0.32291,                 0.4789,                0.20243,                0.82129,              0.0045748,              0.0045748,              0.0045748
                    276,                 0.4815,                0.78647,                0.31332,                0.89232,                0.99114,                0.99459,                0.98796,                 0.9445,                0.99079,                0.99508,                0.98813,                0.86534,                0.32284,                0.47873,                 0.2023,                0.82128,               0.004555,               0.004555,               0.004555
                    277,                0.48229,                0.78854,                0.31357,                0.89288,                0.99105,                 0.9947,                0.98793,                0.94465,                0.99059,                0.99524,                 0.9881,                0.86524,                0.32264,                0.47858,                0.20208,                0.82121,              0.0045352,              0.0045352,              0.0045352
                    278,                0.48301,                0.79499,                0.31374,                0.89111,                0.99097,                0.99458,                0.98791,                0.94473,                0.99044,                 0.9952,                0.98807,                0.86527,                0.32258,                0.47839,                0.20196,                0.82113,              0.0045154,              0.0045154,              0.0045154
                    279,                0.48345,                0.79428,                0.31314,                0.89202,                0.99087,                0.99452,                0.98795,                0.94482,                0.99035,                0.99527,                0.98811,                0.86536,                0.32229,                0.47814,                0.20202,                0.82104,              0.0044956,              0.0044956,              0.0044956
                    280,                 0.4812,                0.78893,                0.31312,                0.89252,                0.99101,                0.99452,                  0.988,                0.94497,                0.99043,                0.99533,                 0.9881,                0.86564,                 0.3222,                0.47795,                0.20196,                  0.821,              0.0044758,              0.0044758,              0.0044758
                    281,                 0.4819,                0.79073,                0.31229,                 0.8919,                0.99102,                 0.9947,                0.98792,                0.94491,                 0.9905,                0.99542,                0.98808,                0.86543,                0.32203,                0.47768,                0.20193,                0.82096,               0.004456,               0.004456,               0.004456
                    282,                0.48107,                0.78765,                0.31219,                0.89088,                 0.9907,                0.99504,                0.98793,                0.94503,                0.99044,                0.99542,                0.98814,                0.86566,                0.32187,                0.47751,                0.20191,                0.82091,              0.0044362,              0.0044362,              0.0044362
                    283,                0.47971,                0.78217,                0.31287,                0.89193,                0.99059,                0.99542,                0.98791,                  0.945,                0.99051,                0.99542,                0.98814,                0.86558,                 0.3217,                0.47737,                0.20183,                0.82086,              0.0044164,              0.0044164,              0.0044164
                    284,                0.47886,                 0.7905,                 0.3092,                0.89113,                0.99054,                0.99551,                0.98794,                0.94494,                0.99027,                0.99551,                 0.9882,                0.86584,                0.32162,                 0.4773,                0.20195,                0.82083,              0.0043966,              0.0043966,              0.0043966
                    285,                0.48307,                0.79837,                0.31378,                 0.8926,                0.99062,                0.99551,                0.98793,                0.94506,                0.99041,                0.99551,                 0.9882,                0.86584,                0.32154,                0.47718,                0.20171,                0.82079,              0.0043768,              0.0043768,              0.0043768
                    286,                0.47991,                0.79247,                0.31278,                0.89259,                0.99073,                0.99551,                0.98795,                0.94485,                0.99031,                0.99551,                 0.9882,                0.86609,                0.32139,                0.47696,                0.20158,                0.82073,               0.004357,               0.004357,               0.004357
                    287,                0.47665,                0.77572,                0.30854,                0.89038,                0.99075,                0.99542,                0.98791,                0.94508,                0.99027,                0.99557,                0.98818,                0.86597,                0.32138,                0.47674,                 0.2015,                0.82066,              0.0043372,              0.0043372,              0.0043372
                    288,                0.47813,                0.78992,                0.31116,                0.88972,                 0.9906,                0.99542,                0.98789,                0.94527,                0.99017,                0.99551,                0.98813,                0.86594,                0.32126,                0.47642,                0.20146,                0.82059,              0.0043174,              0.0043174,              0.0043174
                    289,                0.47805,                0.78677,                0.30958,                 0.8905,                0.99052,                0.99542,                0.98794,                 0.9455,                0.99018,                0.99544,                0.98817,                0.86593,                0.32104,                0.47626,                0.20132,                0.82051,              0.0042976,              0.0042976,              0.0042976
                    290,                0.48012,                0.78093,                0.31012,                0.89047,                0.99071,                0.99537,                0.98791,                0.94532,                0.99027,                0.99541,                0.98814,                0.86589,                0.32098,                0.47631,                0.20137,                0.82045,              0.0042778,              0.0042778,              0.0042778
                    291,                 0.4786,                 0.7847,                 0.3118,                0.89057,                0.99038,                 0.9956,                0.98792,                 0.9456,                0.99008,                0.99551,                0.98817,                 0.8663,                0.32085,                 0.4761,                0.20127,                0.82038,               0.004258,               0.004258,               0.004258
                    292,                0.48378,                  0.792,                0.31262,                 0.8922,                0.99089,                0.99545,                 0.9879,                0.94556,                0.99023,                0.99551,                0.98814,                0.86624,                0.32069,                0.47594,                0.20116,                 0.8203,              0.0042382,              0.0042382,              0.0042382
                    293,                0.47548,                0.78282,                0.30828,                0.89014,                0.99053,                0.99563,                0.98798,                0.94538,                0.99014,                0.99551,                0.98822,                0.86627,                0.32062,                0.47576,                0.20114,                0.82027,              0.0042184,              0.0042184,              0.0042184
                    294,                0.47427,                0.77651,                0.30815,                0.88849,                0.99053,                0.99543,                0.98792,                 0.9456,                0.99025,                0.99551,                0.98817,                0.86626,                 0.3205,                0.47553,                0.20116,                0.82019,              0.0041986,              0.0041986,              0.0041986
                    295,                 0.4788,                0.78913,                 0.3108,                 0.8909,                0.99047,                0.99542,                0.98792,                0.94563,                0.99018,                0.99541,                0.98816,                0.86648,                0.32039,                0.47538,                0.20105,                0.82018,              0.0041788,              0.0041788,              0.0041788
                    296,                0.47753,                0.78063,                0.30924,                  0.892,                0.99041,                0.99542,                0.98794,                0.94575,                0.99009,                 0.9954,                0.98818,                0.86651,                0.32032,                0.47546,                 0.2011,                0.82015,               0.004159,               0.004159,               0.004159
                    297,                0.47663,                0.78538,                0.30956,                0.89189,                0.99052,                0.99551,                0.98798,                 0.9457,                0.99009,                0.99526,                0.98821,                0.86653,                0.32018,                0.47526,                0.20114,                0.82011,              0.0041392,              0.0041392,              0.0041392
                    298,                0.47663,                0.78506,                0.30917,                0.88927,                0.99062,                0.99518,                0.98794,                0.94583,                0.99044,                  0.995,                0.98818,                0.86657,                0.32009,                0.47518,                0.20096,                0.82003,              0.0041194,              0.0041194,              0.0041194
                    299,                0.47034,                0.77009,                0.30513,                0.88671,                0.99073,                0.99533,                0.98797,                0.94606,                0.99046,                0.99506,                 0.9882,                0.86654,                0.31998,                0.47524,                0.20107,                0.81998,              0.0040996,              0.0040996,              0.0040996
                    300,                0.47668,                0.78293,                0.30992,                0.89031,                 0.9908,                0.99539,                0.98793,                0.94608,                0.99027,                0.99545,                0.98817,                0.86633,                0.31999,                0.47504,                0.20113,                0.81997,              0.0040798,              0.0040798,              0.0040798
                    301,                0.47687,                0.78085,                0.30885,                0.89027,                 0.9908,                0.99533,                0.98793,                0.94626,                0.99026,                0.99533,                0.98815,                0.86645,                0.31994,                0.47495,                0.20097,                0.81992,                0.00406,                0.00406,                0.00406
                    302,                0.47263,                0.77483,                0.30764,                0.88769,                0.99073,                0.99542,                0.98791,                0.94636,                0.99039,                0.99515,                0.98813,                0.86657,                0.31983,                0.47468,                0.20084,                0.81986,              0.0040402,              0.0040402,              0.0040402
                    303,                0.47251,                0.77384,                 0.3077,                0.88713,                0.99081,                0.99542,                0.98796,                 0.9462,                 0.9905,                0.99515,                0.98818,                0.86673,                0.31976,                0.47467,                0.20064,                0.81975,              0.0040204,              0.0040204,              0.0040204
                    304,                0.47706,                0.79074,                0.30984,                0.89045,                0.99079,                0.99542,                0.98797,                0.94636,                0.99049,                0.99515,                 0.9882,                 0.8667,                0.31964,                0.47457,                0.20053,                0.81971,              0.0040006,              0.0040006,              0.0040006
                    305,                0.47399,                0.78338,                0.30863,                0.88957,                0.99078,                0.99533,                0.98792,                0.94608,                0.99043,                0.99506,                0.98814,                0.86675,                0.31964,                0.47582,                0.20041,                0.81971,              0.0039808,              0.0039808,              0.0039808
                    306,                0.47524,                0.78381,                0.30814,                0.88956,                0.99086,                0.99533,                0.98797,                0.94609,                0.99071,                0.99525,                0.98824,                0.86697,                0.31957,                0.47568,                0.20041,                0.81967,               0.003961,               0.003961,               0.003961
                    307,                 0.4764,                0.77862,                0.30966,                0.89015,                0.99084,                0.99542,                0.98798,                0.94627,                0.99071,                0.99535,                0.98825,                0.86694,                0.31951,                0.47404,                 0.2003,                0.81965,              0.0039412,              0.0039412,              0.0039412
                    308,                0.47548,                0.78604,                0.30678,                0.89004,                0.99071,                0.99542,                0.98794,                0.94637,                0.99053,                0.99525,                0.98819,                0.86696,                0.31943,                 0.4738,                0.20038,                0.81961,              0.0039214,              0.0039214,              0.0039214
                    309,                0.46756,                0.76996,                0.30374,                0.88637,                0.99072,                0.99542,                0.98799,                0.94635,                0.99053,                0.99525,                0.98823,                 0.8673,                0.31929,                0.47499,                0.20029,                0.81956,              0.0039016,              0.0039016,              0.0039016
                    310,                0.47351,                0.78174,                0.30734,                  0.889,                0.99071,                0.99543,                0.98802,                0.94649,                0.99044,                 0.9952,                0.98822,                0.86702,                0.31921,                 0.4736,                0.20008,                0.81954,              0.0038818,              0.0038818,              0.0038818
                    311,                0.46985,                0.78032,                0.30554,                0.88794,                0.99069,                0.99542,                0.98801,                0.94653,                0.99048,                0.99524,                0.98819,                0.86696,                0.31906,                0.47359,                0.19993,                0.81947,               0.003862,               0.003862,               0.003862
                    312,                0.46658,                0.76516,                0.30405,                0.88724,                0.99071,                0.99544,                0.98806,                0.94651,                0.99035,                0.99514,                0.98823,                0.86729,                0.31897,                0.47357,                0.19987,                0.81942,              0.0038422,              0.0038422,              0.0038422
                    313,                0.46993,                0.77016,                0.30497,                0.88904,                0.99071,                0.99536,                0.98804,                0.94657,                0.99044,                0.99516,                0.98823,                 0.8671,                0.31877,                0.47344,                0.19998,                0.81938,              0.0038224,              0.0038224,              0.0038224
                    314,                0.47373,                0.78342,                0.30617,                0.88923,                0.99071,                 0.9954,                0.98802,                0.94661,                0.99035,                0.99507,                0.98822,                0.86712,                0.31878,                0.47338,                0.19997,                0.81938,              0.0038026,              0.0038026,              0.0038026
                    315,                0.47324,                0.78158,                 0.3072,                0.88831,                0.99071,                0.99537,                  0.988,                0.94669,                0.99035,                0.99501,                0.98816,                0.86717,                0.31875,                0.47342,                0.19956,                0.81937,              0.0037828,              0.0037828,              0.0037828
                    316,                0.46714,                0.77112,                0.30283,                0.88622,                0.99071,                0.99533,                0.98806,                0.94694,                0.99035,                0.99501,                0.98818,                0.86735,                0.31867,                0.47347,                 0.1995,                0.81933,               0.003763,               0.003763,               0.003763
                    317,                0.46586,                0.76471,                 0.3025,                0.88657,                0.99071,                0.99545,                0.98808,                 0.9469,                0.99035,                 0.9951,                0.98819,                 0.8673,                0.31861,                0.47337,                0.19949,                0.81929,              0.0037432,              0.0037432,              0.0037432
                    318,                0.46812,                0.77573,                0.30567,                0.88882,                0.99062,                0.99543,                0.98808,                0.94695,                0.99026,                 0.9951,                0.98817,                0.86728,                 0.3184,                0.47318,                0.19953,                0.81924,              0.0037234,              0.0037234,              0.0037234
                    319,                0.46875,                0.76933,                0.30338,                0.88683,                0.99063,                0.99542,                 0.9881,                0.94705,                0.99026,                 0.9951,                 0.9882,                0.86739,                0.31838,                0.47297,                0.19951,                0.81921,              0.0037036,              0.0037036,              0.0037036
                    320,                0.47367,                0.78295,                0.30843,                0.88903,                0.99071,                0.99542,                0.98812,                0.94718,                0.99035,                0.99511,                 0.9882,                0.86739,                0.31828,                0.47289,                0.19943,                0.81918,              0.0036838,              0.0036838,              0.0036838
                    321,                0.47348,                0.77576,                0.30676,                0.88986,                0.99062,                0.99543,                0.98809,                0.94705,                0.99026,                0.99512,                0.98817,                0.86736,                0.31812,                0.47275,                 0.1994,                0.81907,               0.003664,               0.003664,               0.003664
                    322,                0.46957,                0.77309,                0.30425,                0.88874,                0.99048,                0.99533,                0.98811,                0.94712,                0.99009,                0.99509,                0.98819,                0.86749,                0.31799,                0.47284,                0.19924,                0.81904,              0.0036442,              0.0036442,              0.0036442
                    323,                0.46868,                0.77253,                0.30265,                 0.8885,                0.99062,                 0.9954,                0.98813,                0.94708,                0.99024,                0.99515,                0.98821,                0.86754,                0.31789,                0.47273,                 0.1992,                  0.819,              0.0036244,              0.0036244,              0.0036244
                    324,                0.47002,                0.77543,                0.30472,                0.88894,                0.99053,                0.99542,                0.98809,                0.94707,                0.99016,                0.99524,                0.98817,                0.86732,                0.31763,                0.47292,                0.19906,                0.81893,              0.0036046,              0.0036046,              0.0036046
                    325,                0.46532,                0.76457,                0.30181,                0.88493,                0.99071,                0.99524,                0.98811,                0.94715,                0.99009,                0.99522,                0.98817,                 0.8673,                0.31757,                0.47278,                0.19892,                0.81887,              0.0035848,              0.0035848,              0.0035848
                    326,                0.46613,                0.76745,                0.30241,                0.88593,                0.99074,                0.99524,                0.98813,                0.94721,                 0.9901,                0.99506,                0.98818,                0.86742,                0.31749,                 0.4727,                0.19872,                0.81886,               0.003565,               0.003565,               0.003565
                    327,                0.46718,                0.76937,                0.30406,                0.88555,                0.99065,                0.99524,                 0.9881,                0.94717,                0.99009,                 0.9951,                0.98816,                0.86733,                0.31731,                0.47245,                0.19855,                0.81882,              0.0035452,              0.0035452,              0.0035452
                    328,                0.46591,                0.76777,                0.30273,                0.88659,                0.99073,                0.99524,                0.98806,                0.94718,                0.99017,                0.99508,                0.98811,                0.86737,                0.31708,                0.47239,                0.19844,                0.81876,              0.0035254,              0.0035254,              0.0035254
                    329,                0.46853,                0.77068,                0.30411,                0.88675,                0.99071,                0.99542,                 0.9881,                0.94732,                0.99014,                0.99515,                0.98815,                0.86728,                0.31705,                0.47222,                 0.1983,                0.81873,              0.0035056,              0.0035056,              0.0035056
                    330,                0.46406,                0.76696,                0.30177,                0.88655,                0.99069,                0.99542,                0.98806,                 0.9474,                0.99009,                0.99515,                0.98812,                0.86747,                0.31686,                0.47217,                0.19806,                0.81871,              0.0034858,              0.0034858,              0.0034858
                    331,                0.46726,                0.76954,                0.30311,                0.88656,                 0.9905,                0.99542,                0.98806,                0.94747,                0.99009,                0.99514,                0.98811,                0.86762,                0.31662,                0.47194,                0.19808,                 0.8186,               0.003466,               0.003466,               0.003466
                    332,                0.46594,                0.76501,                0.30034,                0.88437,                0.99048,                0.99542,                0.98799,                0.94747,                0.99001,                0.99506,                0.98806,                0.86761,                0.31664,                0.47198,                0.19825,                0.81856,              0.0034462,              0.0034462,              0.0034462
                    333,                0.46751,                0.77479,                0.30329,                0.88706,                 0.9903,                0.99542,                0.98794,                0.94736,                0.98991,                0.99507,                  0.988,                0.86761,                0.31657,                0.47181,                0.19815,                0.81852,              0.0034264,              0.0034264,              0.0034264
                    334,                 0.4658,                0.76676,                0.30255,                0.88561,                0.99036,                0.99542,                0.98795,                0.94753,                   0.99,                 0.9951,                  0.988,                0.86765,                0.31645,                0.47151,                0.19822,                0.81843,              0.0034066,              0.0034066,              0.0034066
                    335,                0.46293,                0.75874,                0.30026,                0.88458,                0.99037,                0.99542,                0.98797,                0.94772,                   0.99,                0.99507,                0.98802,                0.86769,                0.31636,                0.47158,                0.19811,                0.81835,              0.0033868,              0.0033868,              0.0033868
                    336,                0.45755,                0.75384,                0.29731,                0.88347,                0.99036,                0.99542,                0.98797,                0.94764,                0.98992,                0.99506,                0.98802,                0.86772,                0.31624,                 0.4715,                0.19799,                0.81829,               0.003367,               0.003367,               0.003367
                    337,                0.46458,                0.77131,                0.30034,                0.88672,                0.99044,                0.99533,                0.98797,                0.94759,                0.99003,                0.99497,                0.98801,                 0.8678,                0.31612,                0.47148,                0.19806,                0.81824,              0.0033472,              0.0033472,              0.0033472
                    338,                0.46323,                0.76952,                0.30143,                0.88586,                0.99049,                0.99533,                0.98797,                0.94765,                0.99002,                0.99497,                0.98801,                0.86758,                0.31596,                0.47153,                0.19786,                0.81822,              0.0033274,              0.0033274,              0.0033274
                    339,                0.46427,                0.76669,                0.30115,                0.88694,                0.99071,                0.99514,                0.98797,                0.94797,                0.98992,                0.99497,                0.98803,                0.86767,                0.31584,                0.47146,                0.19801,                0.81811,              0.0033076,              0.0033076,              0.0033076
                    340,                0.46216,                 0.7602,                0.29841,                0.88566,                 0.9904,                0.99533,                0.98797,                0.94798,                0.98998,                0.99506,                0.98803,                 0.8674,                0.31568,                0.47143,                0.19781,                0.81806,              0.0032878,              0.0032878,              0.0032878
                    341,                0.46215,                0.75835,                0.29767,                0.88448,                0.99044,                0.99537,                0.98796,                0.94792,                0.98994,                0.99506,                0.98801,                0.86766,                0.31561,                 0.4725,                0.19808,                0.81801,               0.003268,               0.003268,               0.003268
                    342,                 0.4629,                0.76504,                0.29998,                0.88698,                0.99044,                0.99537,                0.98794,                 0.9477,                0.99006,                0.99506,                  0.988,                0.86774,                0.31558,                0.47106,                0.19791,                0.81802,              0.0032482,              0.0032482,              0.0032482
