                  epoch,         train/box_loss,         train/seg_loss,         train/cls_loss,         train/dfl_loss,   metrics/precision(B),      metrics/recall(B),       metrics/mAP50(B),    metrics/mAP50-95(B),   metrics/precision(M),      metrics/recall(M),       metrics/mAP50(M),    metrics/mAP50-95(M),           val/box_loss,           val/seg_loss,           val/cls_loss,           val/dfl_loss,                 lr/pg0,                 lr/pg1,                 lr/pg2
                    256,                0.48458,                0.79059,                 0.3172,                0.89419,                0.98991,                0.99557,                0.98787,                0.94208,                0.99011,                0.99452,                0.98814,                 0.8626,                0.32733,                0.48091,                0.20306,                0.82391,               0.004951,               0.004951,               0.004951
                    257,                0.49466,                0.81359,                0.32111,                0.89856,                0.98999,                 0.9956,                0.98785,                0.94213,                0.99011,                0.99452,                0.98815,                0.86257,                0.32729,                0.48074,                0.20292,                0.82385,              0.0049312,              0.0049312,              0.0049312
                    258,                0.48936,                0.80064,                0.31876,                0.89808,                0.98998,                 0.9956,                0.98786,                0.94231,                0.99017,                 0.9947,                0.98816,                0.86232,                0.32711,                0.48071,                0.20292,                0.82363,              0.0049114,              0.0049114,              0.0049114
                    259,                0.49059,                0.80261,                 0.3177,                0.89618,                   0.99,                0.99543,                0.98783,                0.94215,                0.99017,                0.99479,                0.98812,                0.86239,                0.32693,                0.48061,                0.20296,                0.82352,              0.0048916,              0.0048916,              0.0048916
                    260,                 0.4885,                0.80487,                0.31772,                0.89651,                   0.99,                0.99544,                0.98785,                0.94217,                0.99011,                 0.9947,                0.98815,                0.86251,                0.32692,                 0.4806,                0.20298,                 0.8235,              0.0048718,              0.0048718,              0.0048718
                    261,                0.49124,                0.80366,                0.31882,                0.89737,                0.99017,                0.99542,                0.98784,                0.94226,                0.99019,                 0.9947,                0.98814,                0.86256,                0.32674,                0.48043,                0.20288,                 0.8234,               0.004852,               0.004852,               0.004852
                    262,                0.48477,                0.79389,                0.31579,                0.89367,                0.99012,                0.99542,                0.98788,                0.94225,                0.99018,                 0.9947,                0.98819,                0.86251,                0.32671,                0.48046,                0.20286,                0.82333,              0.0048322,              0.0048322,              0.0048322
                    263,                 0.4881,                0.79736,                0.31943,                0.89562,                0.99008,                0.99542,                0.98793,                0.94266,                0.99026,                0.99473,                0.98824,                0.86278,                0.32664,                0.48028,                0.20289,                0.82327,              0.0048124,              0.0048124,              0.0048124
                    264,                0.48724,                0.79206,                0.31668,                 0.8952,                0.99018,                0.99538,                0.98799,                0.94237,                0.99044,                0.99477,                0.98828,                0.86271,                0.32659,                 0.4802,                0.20276,                0.82322,              0.0047926,              0.0047926,              0.0047926
                    265,                0.48909,                 0.8006,                0.31951,                0.89669,                0.99002,                0.99542,                0.98798,                0.94224,                0.99038,                 0.9947,                0.98827,                0.86249,                0.32652,                0.48011,                0.20254,                0.82318,              0.0047728,              0.0047728,              0.0047728
                    266,                 0.4846,                 0.7924,                0.31572,                0.89469,                   0.99,                0.99544,                0.98798,                0.94239,                0.99035,                 0.9947,                0.98828,                 0.8627,                0.32642,                0.47994,                0.20285,                0.82311,               0.004753,               0.004753,               0.004753
                    267,                0.48991,                0.80426,                0.31889,                0.89737,                0.99018,                0.99538,                0.98796,                0.94239,                0.99035,                 0.9947,                0.98825,                0.86268,                0.32638,                0.47971,                0.20298,                0.82304,              0.0047332,              0.0047332,              0.0047332
                    268,                0.48818,                0.78883,                0.31649,                0.89495,                   0.99,                0.99549,                0.98796,                0.94239,                0.99038,                 0.9947,                0.98826,                0.86261,                0.32635,                0.47968,                0.20307,                0.82308,              0.0047134,              0.0047134,              0.0047134
                    269,                0.48965,                0.80537,                0.31825,                0.89686,                   0.99,                0.99547,                0.98797,                0.94272,                0.99031,                 0.9947,                0.98825,                0.86297,                 0.3263,                0.47946,                0.20304,                0.82301,              0.0046936,              0.0046936,              0.0046936
                    270,                0.48843,                0.79759,                0.31619,                 0.8968,                   0.99,                0.99544,                0.98795,                0.94245,                0.99035,                 0.9947,                0.98822,                0.86298,                0.32623,                0.47948,                0.20307,                0.82299,              0.0046738,              0.0046738,              0.0046738
                    271,                0.48632,                0.79922,                0.31656,                0.89527,                   0.99,                0.99544,                0.98797,                0.94254,                0.99043,                 0.9947,                0.98825,                 0.8629,                 0.3261,                 0.4793,                0.20315,                0.82295,               0.004654,               0.004654,               0.004654
                    272,                0.48096,                0.78172,                0.31161,                0.89434,                   0.99,                0.99539,                0.98797,                0.94276,                0.99047,                 0.9947,                0.98819,                0.86298,                0.32624,                0.47925,                0.20328,                0.82293,              0.0046342,              0.0046342,              0.0046342
                    273,                0.48336,                0.79047,                0.31532,                0.89338,                0.98991,                0.99533,                0.98792,                0.94237,                0.99035,                0.99471,                 0.9882,                0.86306,                0.32623,                0.47913,                0.20344,                0.82288,              0.0046144,              0.0046144,              0.0046144
                    274,                0.48549,                0.79377,                0.31459,                0.89397,                0.99053,                0.99497,                0.98787,                0.94242,                0.99044,                0.99473,                 0.9882,                0.86308,                0.32616,                0.47908,                0.20343,                0.82285,              0.0045946,              0.0045946,              0.0045946
                    275,                0.48201,                0.78748,                0.31487,                0.89329,                0.99018,                0.99528,                0.98789,                 0.9427,                0.99052,                0.99478,                 0.9882,                0.86324,                0.32612,                0.47901,                0.20344,                0.82273,              0.0045748,              0.0045748,              0.0045748
                    276,                0.48531,                0.79455,                0.31498,                0.89467,                0.99018,                0.99533,                0.98788,                0.94278,                 0.9905,                0.99479,                0.98818,                0.86322,                0.32606,                0.47892,                0.20344,                 0.8227,               0.004555,               0.004555,               0.004555
                    277,                0.48519,                0.79221,                0.31347,                0.89489,                0.99018,                0.99526,                0.98786,                0.94282,                0.99057,                0.99488,                0.98819,                0.86329,                  0.326,                0.47887,                0.20344,                0.82266,              0.0045352,              0.0045352,              0.0045352
                    278,                0.48407,                 0.7921,                0.31538,                0.89483,                0.99018,                0.99524,                0.98784,                0.94277,                0.99056,                0.99488,                0.98817,                0.86322,                0.32597,                 0.4787,                0.20354,                0.82257,              0.0045154,              0.0045154,              0.0045154
                    279,                 0.4851,                 0.8026,                0.31573,                0.89489,                0.99018,                0.99524,                0.98788,                0.94291,                0.99057,                0.99497,                 0.9882,                0.86332,                0.32589,                0.47863,                0.20362,                0.82251,              0.0044956,              0.0044956,              0.0044956
                    280,                0.48716,                0.79472,                0.31549,                0.89496,                0.99018,                0.99529,                 0.9878,                0.94272,                0.99058,                0.99497,                0.98813,                0.86348,                0.32579,                0.47863,                0.20371,                0.82239,              0.0044758,              0.0044758,              0.0044758
                    281,                0.47623,                0.78748,                0.30954,                0.88989,                0.99018,                 0.9953,                 0.9878,                0.94268,                0.99061,                0.99497,                 0.9881,                0.86337,                0.32562,                0.47872,                0.20384,                0.82229,               0.004456,               0.004456,               0.004456
                    282,                0.48563,                0.79807,                0.31583,                0.89429,                0.99026,                0.99533,                 0.9878,                0.94278,                0.99061,                0.99497,                0.98807,                0.86364,                0.32561,                0.47858,                0.20376,                0.82221,              0.0044362,              0.0044362,              0.0044362
                    283,                0.48856,                0.80489,                 0.3198,                0.89611,                0.99026,                0.99532,                0.98779,                0.94295,                0.99061,                0.99496,                 0.9881,                0.86364,                 0.3255,                0.47764,                0.20391,                 0.8221,              0.0044164,              0.0044164,              0.0044164
                    284,                0.48184,                0.78753,                0.31361,                0.89381,                0.99018,                0.99536,                0.98779,                0.94297,                0.99061,                0.99488,                 0.9881,                0.86354,                 0.3254,                0.47761,                0.20386,                0.82203,              0.0043966,              0.0043966,              0.0043966
                    285,                0.48137,                0.78129,                0.31185,                0.89467,                0.99009,                0.99535,                0.98779,                0.94296,                0.99053,                0.99488,                 0.9881,                0.86352,                0.32536,                0.47752,                  0.204,                0.82196,              0.0043768,              0.0043768,              0.0043768
                    286,                0.48486,                0.79711,                0.31659,                0.89487,                0.99018,                 0.9954,                 0.9878,                0.94308,                0.99022,                0.99488,                0.98807,                0.86355,                0.32531,                0.47743,                0.20414,                 0.8219,               0.004357,               0.004357,               0.004357
                    287,                0.48442,                0.79363,                0.31446,                0.89552,                0.99018,                0.99541,                0.98782,                0.94308,                0.99052,                0.99471,                 0.9881,                0.86369,                 0.3252,                0.47736,                0.20413,                0.82182,              0.0043372,              0.0043372,              0.0043372
                    288,                0.47817,                0.77878,                0.31229,                0.89379,                0.99025,                0.99542,                 0.9878,                0.94296,                0.99018,                0.99488,                0.98809,                0.86381,                0.32516,                0.47728,                0.20421,                0.82177,              0.0043174,              0.0043174,              0.0043174
                    289,                0.48516,                 0.7948,                0.31474,                0.89444,                0.99044,                0.99537,                0.98779,                 0.9429,                 0.9904,                0.99488,                0.98808,                0.86386,                0.32488,                 0.4771,                 0.2043,                0.82163,              0.0042976,              0.0042976,              0.0042976
                    290,                0.48607,                0.79758,                 0.3152,                0.89343,                0.99044,                0.99536,                0.98779,                0.94294,                0.99078,                0.99479,                0.98807,                0.86384,                 0.3249,                0.47695,                0.20443,                0.82162,              0.0042778,              0.0042778,              0.0042778
                    291,                 0.4794,                0.79275,                0.31183,                0.89202,                0.99044,                0.99538,                 0.9878,                0.94297,                0.99079,                0.99475,                0.98807,                0.86385,                0.32477,                0.47692,                0.20428,                0.82157,               0.004258,               0.004258,               0.004258
                    292,                0.47896,                0.78257,                0.31184,                0.89143,                0.99044,                0.99538,                 0.9878,                  0.943,                 0.9907,                0.99462,                0.98807,                0.86378,                0.32464,                0.47694,                0.20419,                0.82144,              0.0042382,              0.0042382,              0.0042382
                    293,                0.48378,                0.79065,                0.31331,                0.89435,                0.99035,                0.99537,                0.98779,                0.94287,                0.99058,                0.99479,                0.98804,                0.86381,                0.32465,                0.47683,                0.20433,                0.82138,              0.0042184,              0.0042184,              0.0042184
                    294,                0.48277,                0.79557,                0.31304,                0.89254,                0.99027,                0.99542,                0.98779,                0.94276,                0.99038,                0.99479,                0.98804,                0.86376,                0.32461,                0.47662,                0.20443,                 0.8213,              0.0041986,              0.0041986,              0.0041986
                    295,                0.47714,                0.77936,                0.31193,                0.89468,                0.99035,                0.99543,                0.98779,                0.94277,                0.99017,                0.99488,                0.98803,                0.86397,                0.32458,                0.47655,                0.20433,                0.82127,              0.0041788,              0.0041788,              0.0041788
                    296,                0.48213,                0.79727,                0.31165,                0.89386,                0.99035,                0.99533,                0.98779,                0.94267,                0.99008,                0.99506,                0.98803,                0.86411,                0.32454,                0.47647,                0.20447,                0.82123,               0.004159,               0.004159,               0.004159
                    297,                0.47731,                0.78103,                0.30913,                0.89037,                0.99035,                0.99534,                0.98778,                0.94289,                0.99008,                0.99508,                0.98802,                0.86407,                0.32442,                0.47634,                0.20434,                0.82117,              0.0041392,              0.0041392,              0.0041392
                    298,                0.47572,                  0.776,                0.30866,                0.88998,                0.99025,                0.99542,                0.98779,                0.94291,                0.98989,                0.99506,                0.98801,                0.86409,                0.32427,                0.47619,                0.20435,                0.82109,              0.0041194,              0.0041194,              0.0041194
                    299,                0.47579,                0.78381,                0.30892,                 0.8917,                0.99022,                0.99542,                0.98781,                0.94292,                0.98986,                0.99506,                0.98801,                0.86414,                0.32423,                0.47611,                0.20439,                0.82106,              0.0040996,              0.0040996,              0.0040996
                    300,                 0.4737,                 0.7748,                0.30979,                0.89113,                0.99009,                0.99543,                0.98782,                0.94283,                0.98973,                0.99507,                0.98799,                0.86436,                0.32419,                0.47597,                 0.2044,                0.82101,              0.0040798,              0.0040798,              0.0040798
                    301,                0.47754,                0.79127,                0.31058,                0.89231,                0.99009,                0.99544,                0.98781,                0.94295,                0.98973,                0.99508,                0.98799,                0.86456,                0.32408,                  0.476,                0.20433,                0.82097,                0.00406,                0.00406,                0.00406
                    302,                0.47826,                0.78302,                0.30954,                0.89142,                0.99012,                0.99542,                0.98782,                0.94305,                0.98976,                0.99506,                  0.988,                0.86451,                0.32403,                0.47588,                0.20427,                0.82095,              0.0040402,              0.0040402,              0.0040402
                    303,                0.47594,                0.77966,                0.30807,                 0.8906,                0.99009,                0.99543,                0.98783,                0.94297,                0.98973,                0.99507,                0.98803,                0.86449,                0.32396,                0.47578,                0.20431,                0.82092,              0.0040204,              0.0040204,              0.0040204
                    304,                0.47613,                0.78212,                 0.3086,                0.89055,                0.99009,                0.99543,                0.98783,                0.94296,                0.98973,                0.99507,                0.98793,                0.86451,                0.32383,                0.47542,                0.20417,                0.82086,              0.0040006,              0.0040006,              0.0040006
                    305,                0.47591,                 0.7809,                0.30918,                0.89094,                0.99018,                0.99545,                0.98783,                0.94308,                0.98973,                  0.995,                0.98795,                0.86462,                0.32374,                0.47523,                0.20399,                0.82078,              0.0039808,              0.0039808,              0.0039808
                    306,                0.47561,                 0.7832,                0.30898,                 0.8908,                0.99009,                0.99545,                0.98784,                0.94334,                0.98964,                  0.995,                0.98793,                0.86474,                0.32371,                0.47507,                  0.204,                0.82073,               0.003961,               0.003961,               0.003961
                    307,                0.47785,                0.78354,                0.30959,                0.89047,                0.99012,                0.99542,                0.98786,                0.94324,                0.98967,                0.99497,                0.98799,                0.86494,                0.32356,                0.47488,                0.20389,                0.82068,              0.0039412,              0.0039412,              0.0039412
                    308,                0.47231,                0.77097,                0.30573,                0.88916,                0.99013,                0.99551,                 0.9879,                0.94326,                0.98978,                0.99515,                0.98809,                0.86507,                0.32342,                0.47489,                0.20383,                 0.8206,              0.0039214,              0.0039214,              0.0039214
                    309,                0.47505,                0.77958,                0.30843,                0.89074,                 0.9901,                0.99542,                 0.9879,                0.94326,                 0.9899,                0.99452,                0.98806,                0.86525,                0.32336,                0.47473,                0.20371,                0.82053,              0.0039016,              0.0039016,              0.0039016
                    310,                0.47287,                0.77864,                0.30697,                0.89078,                0.99004,                0.99542,                 0.9879,                0.94345,                0.99048,                0.99443,                0.98812,                0.86538,                0.32319,                0.47451,                0.20374,                0.82044,              0.0038818,              0.0038818,              0.0038818
                    311,                0.47152,                0.77336,                0.30631,                 0.8911,                0.98994,                0.99542,                0.98791,                0.94347,                0.99034,                0.99427,                0.98804,                0.86542,                0.32306,                0.47424,                0.20363,                0.82043,               0.003862,               0.003862,               0.003862
                    312,                0.47076,                0.77398,                0.30699,                0.89027,                0.99026,                0.99499,                0.98791,                0.94349,                0.99034,                0.99425,                0.98805,                0.86556,                0.32289,                0.47426,                0.20357,                0.82036,              0.0038422,              0.0038422,              0.0038422
                    313,                0.47301,                0.77826,                 0.3072,                0.88959,                0.99026,                0.99498,                0.98787,                0.94355,                 0.9904,                0.99425,                0.98803,                0.86551,                0.32269,                0.47392,                0.20343,                0.82026,              0.0038224,              0.0038224,              0.0038224
                    314,                0.47356,                0.78268,                0.30834,                0.89018,                0.99041,                0.99497,                0.98786,                 0.9435,                0.99035,                0.99425,                0.98796,                0.86549,                 0.3226,                0.47354,                0.20336,                0.82018,              0.0038026,              0.0038026,              0.0038026
                    315,                0.47293,                0.77636,                0.30828,                0.89007,                0.99037,                0.99497,                0.98785,                0.94347,                0.99043,                0.99435,                0.98795,                0.86567,                0.32247,                0.47335,                0.20332,                0.82014,              0.0037828,              0.0037828,              0.0037828
                    316,                0.46882,                0.76494,                0.30406,                0.88777,                0.99033,                0.99497,                0.98785,                0.94365,                0.99043,                0.99435,                0.98795,                0.86575,                 0.3224,                0.47313,                0.20315,                0.82008,               0.003763,               0.003763,               0.003763
                    317,                0.47611,                0.78309,                0.30637,                0.89095,                0.99031,                0.99497,                0.98784,                0.94373,                0.99049,                0.99434,                0.98796,                  0.866,                0.32231,                0.47291,                0.20295,                0.82003,              0.0037432,              0.0037432,              0.0037432
                    318,                0.47286,                0.77569,                0.30753,                0.89061,                0.99017,                0.99515,                0.98783,                0.94361,                0.98982,                0.99479,                0.98798,                0.86598,                0.32225,                 0.4728,                0.20303,                0.82001,              0.0037234,              0.0037234,              0.0037234
                    319,                0.47241,                0.77688,                0.30784,                 0.8901,                0.99018,                0.99529,                0.98784,                0.94359,                 0.9904,                0.99434,                0.98797,                0.86593,                0.32219,                0.47279,                0.20274,                0.81995,              0.0037036,              0.0037036,              0.0037036
                    320,                0.47206,                0.78162,                0.30492,                0.89053,                0.99035,                0.99524,                0.98785,                0.94381,                0.99008,                0.99497,                0.98801,                0.86593,                0.32211,                0.47268,                0.20275,                0.81993,              0.0036838,              0.0036838,              0.0036838
                    321,                0.47382,                0.77755,                0.30708,                0.89034,                0.99035,                0.99512,                0.98784,                0.94381,                0.99008,                0.99485,                0.98806,                0.86591,                0.32194,                0.47254,                0.20263,                0.81985,               0.003664,               0.003664,               0.003664
                    322,                0.46982,                0.77628,                0.30282,                0.88816,                0.99035,                0.99511,                0.98785,                0.94393,                0.99008,                0.99484,                0.98806,                0.86599,                 0.3218,                0.47245,                0.20255,                 0.8198,              0.0036442,              0.0036442,              0.0036442
                    323,                0.46928,                0.77496,                0.30473,                0.88935,                0.99037,                0.99506,                0.98785,                0.94374,                0.99011,                0.99479,                0.98807,                0.86614,                0.32165,                0.47234,                0.20213,                0.81975,              0.0036244,              0.0036244,              0.0036244
                    324,                0.46931,                0.77038,                0.30448,                0.88879,                0.99053,                 0.9951,                0.98786,                0.94377,                0.99026,                0.99483,                0.98807,                0.86609,                0.32156,                0.47223,                0.20215,                0.81969,              0.0036046,              0.0036046,              0.0036046
                    325,                0.46889,                0.77545,                0.30274,                0.88817,                0.99053,                0.99512,                0.98786,                0.94376,                0.99026,                0.99485,                0.98803,                0.86606,                0.32145,                0.47208,                0.20215,                0.81961,              0.0035848,              0.0035848,              0.0035848
                    326,                0.46995,                0.77281,                0.30405,                0.89078,                0.99053,                 0.9951,                0.98786,                0.94397,                0.99026,                0.99484,                0.98811,                0.86609,                0.32139,                0.47223,                0.20212,                0.81957,               0.003565,               0.003565,               0.003565
                    327,                0.46826,                0.76968,                 0.3028,                0.88877,                0.99053,                0.99512,                0.98786,                  0.944,                0.99026,                0.99485,                 0.9881,                0.86604,                0.32116,                0.47213,                0.20199,                0.81948,              0.0035452,              0.0035452,              0.0035452
                    328,                0.46746,                0.76869,                0.30196,                0.88731,                0.99053,                0.99511,                0.98786,                0.94391,                0.99026,                0.99484,                0.98812,                0.86626,                0.32104,                 0.4718,                0.20179,                0.81944,              0.0035254,              0.0035254,              0.0035254
                    329,                 0.4679,                0.77426,                0.30475,                 0.8892,                0.99053,                0.99513,                0.98785,                0.94396,                0.99008,                0.99468,                0.98803,                0.86613,                0.32099,                0.47187,                0.20166,                0.81943,              0.0035056,              0.0035056,              0.0035056
                    330,                0.47241,                 0.7831,                0.30584,                0.88966,                0.99053,                0.99524,                0.98786,                0.94396,                0.99008,                0.99479,                0.98808,                0.86623,                0.32086,                0.47184,                0.20169,                0.81936,              0.0034858,              0.0034858,              0.0034858
                    331,                0.46793,                0.76669,                0.30346,                0.88712,                0.99052,                0.99515,                0.98787,                0.94393,                0.99025,                0.99488,                0.98815,                0.86622,                0.32087,                0.47177,                0.20171,                0.81935,               0.003466,               0.003466,               0.003466
                    332,                0.46889,                0.77251,                0.30466,                0.88818,                0.99044,                0.99517,                0.98787,                0.94403,                0.99017,                 0.9949,                0.98815,                 0.8663,                0.32084,                0.47167,                0.20174,                0.81932,              0.0034462,              0.0034462,              0.0034462
                    333,                0.46763,                0.77867,                0.30486,                0.88958,                0.99044,                0.99518,                0.98786,                0.94398,                0.99017,                0.99491,                 0.9881,                0.86636,                0.32067,                0.47155,                0.20161,                0.81927,              0.0034264,              0.0034264,              0.0034264
                    334,                0.46722,                0.76772,                0.30231,                0.88725,                0.99044,                0.99527,                 0.9879,                0.94439,                0.99017,                  0.995,                0.98812,                0.86626,                0.32079,                0.47145,                0.20175,                0.81926,              0.0034066,              0.0034066,              0.0034066
                    335,                0.46443,                0.76593,                0.30072,                0.88643,                0.99053,                0.99527,                0.98792,                0.94409,                0.99026,                  0.995,                0.98815,                0.86642,                0.32069,                0.47126,                0.20164,                0.81925,              0.0033868,              0.0033868,              0.0033868
                    336,                0.46974,                  0.774,                0.30269,                0.88936,                0.99053,                0.99528,                0.98791,                0.94431,                0.99026,                0.99501,                0.98812,                0.86621,                0.32062,                0.47124,                0.20166,                0.81924,               0.003367,               0.003367,               0.003367
                    337,                0.46598,                0.76627,                0.30058,                0.88771,                0.99044,                0.99529,                 0.9879,                0.94434,                0.99017,                0.99502,                0.98813,                0.86596,                 0.3206,                0.47111,                0.20161,                0.81919,              0.0033472,              0.0033472,              0.0033472
                    338,                0.46696,                0.77384,                0.30192,                0.88871,                0.99047,                0.99533,                0.98789,                0.94443,                 0.9902,                0.99506,                0.98811,                0.86604,                0.32049,                0.47107,                0.20157,                0.81917,              0.0033274,              0.0033274,              0.0033274
                    339,                0.46413,                0.76653,                0.30025,                0.88741,                0.99047,                0.99533,                 0.9879,                0.94451,                 0.9902,                0.99506,                0.98812,                0.86617,                0.32046,                0.47103,                0.20159,                0.81916,              0.0033076,              0.0033076,              0.0033076
                    340,                0.46427,                0.76633,                0.30162,                0.88932,                0.99035,                0.99536,                0.98789,                0.94437,                0.99009,                0.99509,                0.98806,                0.86593,                0.32038,                0.47097,                0.20148,                0.81914,              0.0032878,              0.0032878,              0.0032878
                    341,                0.46946,                0.77202,                0.30297,                0.88803,                0.99053,                0.99539,                 0.9879,                0.94448,                0.99026,                0.99512,                0.98805,                0.86599,                0.32031,                0.47095,                0.20153,                0.81906,               0.003268,               0.003268,               0.003268
                    342,                0.46026,                0.75391,                0.29873,                 0.8851,                0.99048,                0.99542,                0.98791,                0.94455,                0.99012,                0.99506,                0.98805,                0.86588,                0.32017,                0.47082,                0.20145,                0.81902,              0.0032482,              0.0032482,              0.0032482
                    343,                0.46426,                0.76428,                0.30053,                0.88639,                0.99042,                0.99533,                0.98792,                0.94462,                0.99006,                0.99497,                0.98809,                0.86609,                 0.3202,                0.47073,                0.20155,                0.81902,              0.0032284,              0.0032284,              0.0032284
                    344,                0.46515,                0.76539,                0.30123,                0.88742,                0.99032,                0.99533,                 0.9879,                0.94474,                0.98997,                0.99497,                0.98807,                0.86633,                0.32018,                0.47064,                 0.2015,                0.81901,              0.0032086,              0.0032086,              0.0032086
                    345,                0.46448,                0.76126,                0.29902,                0.88659,                0.99032,                0.99533,                0.98789,                0.94469,                0.99014,                0.99515,                0.98811,                0.86627,                 0.3201,                0.47062,                0.20154,                0.81895,              0.0031888,              0.0031888,              0.0031888
                    346,                0.46273,                0.76661,                0.30018,                 0.8855,                0.99031,                0.99533,                0.98791,                0.94459,                0.99013,                0.99515,                0.98808,                0.86632,                0.32005,                0.47049,                0.20136,                0.81894,               0.003169,               0.003169,               0.003169
                    347,                0.46755,                0.77362,                0.30267,                0.88882,                0.99038,                0.99533,                0.98791,                 0.9446,                 0.9902,                0.99515,                0.98812,                0.86627,                0.32009,                 0.4705,                0.20143,                0.81893,              0.0031492,              0.0031492,              0.0031492
                    348,                0.46378,                0.76064,                0.29953,                0.88672,                0.99048,                0.99533,                 0.9879,                0.94459,                 0.9903,                0.99515,                0.98815,                0.86625,                0.32006,                0.47042,                0.20144,                0.81891,              0.0031294,              0.0031294,              0.0031294
                    349,                0.46123,                0.75619,                0.29825,                0.88506,                0.99044,                0.99533,                0.98789,                0.94465,                0.99026,                0.99515,                0.98816,                0.86634,                0.31996,                0.47032,                0.20128,                0.81892,              0.0031096,              0.0031096,              0.0031096
